bantai	27	pembantaian,dibantai,membantai,bantaian,pembantaianmu,pembantai
geram	27	geram,menggeram,kegeraman,kegeraman-mu,kegeramannya,kegeraman-ku
musik	27	musik,musiknya
naga	27	naga,naga-naga
debat	27	berdebat,perdebatan,memperdebatkan,perdebatkan,debat,perdebatan-perdebatan
surgawi	27	surgawi,surgawimu,surgawi-nya
samudra	26	samudra
rayap	26	merayap
tempa	26	tempaan,ditempa,menempa,menempanya
kala	26	kala
landa	26	melanda,melandanya,melandaku,dilanda
keri	26	mengerikan,mengerikannya
selagi	26	selagi
mahal	26	mahal,mahal-mahal
malah	26	malah,malahan
ramal	26	ramalan,meramal,ramalan-ramalan,meramalkan,ramal,ramalan-ramalannya
merana	26	merana
punggung	26	punggung,punggungnya,punggung-ku,punggungku,punggungmu,punggung-mu
patok	26	patok,patokan,patok-patok,patok-patoknya,patoknya
bila	26	bila
sandungan	26	sandungan
bala	26	bala
serbu	26	menyerbu,penyerbuan,menyerbunya,menyerbuku
gagal	26	gagal,menggagalkan,kegagalan,gagalkanlah
ilahi	26	ilahi,keilahian-nya,keilahian
parah	26	parah,memarahi,parahnya
jaring	26	jaring,jaring-jaring,jaring-ku,jaringnya
abadi	26	abadi
haram	25	haram
sandal	25	sandal,sandal-nya,sandalnya,sandalmu,sandal-ku,sandal-sandalmu
pantai	25	pantai,pantainya,berpantai
guling	25	menggulingkan,terguling,digulingkan,menggulingkanmu,berguling-guling,terguling-guling
tunda	25	menunda,menunda-nunda,ditunda-tunda,penundaan,ditunda,tertunda
terobos	25	menerobos,diterobos,menerobosnya,terobosan,penerobos
tebal	25	tebal,tebalnya,ketebalan,menebal,menebalkan
senantiasa	25	senantiasa
ronta	25	pemberontakan,pemberontakanmu,meronta
tumpas	25	ditumpas,ditumpasnya,menumpas,menumpasnya,tumpaslah,penumpasan
tempayan	25	tempayan,tempayan-tempayan
ira	25	mengira
gambus	25	gambus
layang	24	melayangkan,melayang-layang,layang-layang,melayang
kembang	24	berkembang,mengembangkan,mengembang,terkembang
mandul	24	mandul,dimandulkan,memandulkan,kemandulan
tekan	24	tertekan,menekan,tekanan,ditekan,menekannya,tekananku
karung	24	karungnya,karung,karung-karung,karungku,karung-karungnya,karung-karungmu
salju	24	salju,bersalju
semayam	24	bersemayam,bersemayam-mu
hindar	24	menghindari,terhindar,hindari,menghindar,menghindarkan,menghindariku
amal	24	peramal,peramal-peramal,peramalmu,peramal-peramalmu
nikmat	24	menikmati,menikmatinya,nikmatilah,nikmat,kenikmatan,dinikmati
luap	24	meluap,meluap-luap,meluaplah,meluapkan,luapan
kacau	24	kekacauan,kacau,kacaukan
taurat	24	taurat-mu
lembu	24	lembu,lembu-lembu,lembunya
tatap	24	menatap,menatapnya,bertatap,tatap,tatapan-mu,tatapanmu
ban	24	berbantah,membantah,pembantah,dibantah
segel	24	segel,disegel,menyegel,segellah,segel-segelnya,segelnya
serakah	24	keserakahan,serakah,keserakahanmu
masyhur	23	kemasyhuran,termasyhur,masyhur,kemasyhurannya,kemasyhuran-ku,kemasyhuranmu
ria	23	teriakan,teriakanku,beria-ria,ria
kabul	23	mengabulkan,mengabulkannya,dikabulkan,kabulkan
unjung	23	mengunjungi,mengunjungimu,mengunjunginya,mengunjungiku
manah	23	pemanah,memanah,memanahkan,memanahnya,pemanah-nya
sanak	23	sanak
entah	23	entah
tetangga	23	tetangga,tetangganya,tetanggamu,tetangga-tetangganya,tetanggaku
tajam	23	tajam
leleh	23	meleleh,lelehan,leleh
panji	23	panji-panji,panji,panji-panjinya,panji-panjiku,panjinya,panji-panji-ku
daki	23	pendakian,mendaki
kuku	23	berkuku,kukunya,kuku,kukumu
lereng	23	lereng,lereng-lereng,lereng-lerengnya
aum	23	mengaum,auman,mengaum-aum,aumannya
bingung	23	bingung,kebingungan,membingungkan,membingungkanku
duniawi	23	duniawi,duniawimu
gelombang	23	gelombang,gelombang-gelombang,bergelombang,gelombang-mu,gelombangnya,gelombang-gelombangnya
payah	22	payah,payahmu,payahku,payahnya
jerih	22	jerih,berjerih
bel	22	membelinya,dibelinya,membelimu,pembelinya
singgah	22	singgah,singgahlah,disinggahi,singgahi,persinggahan
kendi	22	kendi,kendi-kendi,kendimu,kendinya
susun	22	menyusun,disusun,menyusunnya,susunannya,tersusun,susun
sumber	22	sumber,sumber-sumber
sangka	22	menyangka,disangka,sangka,sangka-sangka,disangka-sangka
bulir	22	bulir,bulir-bulir,berbulir,bulirnya
bekal	22	bekal,perbekalan,dibekali,perbekalannya
runding	22	berunding,perundingan,merundingkan
bungkus	22	dibungkus,membungkus,pembungkus,membungkusnya,membungkus-nya,terbungkus
lagu	22	lagu,lagu-lagu,laguku
ringan	22	ringan,ringankanlah,meringankan,keringanan
tiada	22	tiada,meniadakan,ditiadakan,ketiadaan,meniadakannya
kandang	22	kandang,kandang-kandang,kandangnya,kandang-kandangmu
lempari	22	melempari,dilempari,lemparilah
sapu	22	menyapu,disapu,menyapunya,sapu,tersapu
sida	22	sida-sida,sida-sidanya
nafiri	22	nafiri,nafiri-nafiri
penatua	22	penatua,penatua-penatua
tabah	22	ketabahan,tabah,ketabahanmu,tabahkan,tabahlah
bagus	21	bagus
ami	21	didiami,mendiami,diami
asin	21	asin,diasinkan,keasinannya,asinnya
timba	21	menimba,timba,menimbanya,menimbakan,timbanya,penimbaan
masak	21	masak,memasak,dimasak,masaklah
reda	21	reda,mereda,meredakannya,meredakan
cincin	21	cincin,cincin-cincin
dahan	21	dahan-dahan,dahan-dahannya,dahan,dahannya,berdahan
piala	21	piala,pialaku,piala-pialanya,piala-piala
gelisah	21	gelisah,menggelisahkan,kegelisahanlah,kegelisahan,menggelisahkanmu,gelisahlah
muat	21	muatan,memuat,memuati,muatannya,dimuati,muatnya
adon	21	adonan,adonanmu,adonannya
rajam	21	merajam,dirajam,merajamnya,merajami,merajamku,rajamlah
genggam	21	segenggam,menggenggam,genggaman,genggaman-nya,genggam,genggamanmu
putar	21	berputar,berputar-putar,memutar,putar,seputar
kuali	21	kuali,kuali-kuali
kelopak	21	kelopak,kelopak-kelopaknya
sulam	21	sulaman,bersulam,menyulam,disulam,penyulam,sulamannya
pintal	21	dipintal,pintal
karya	21	karya,karyamu,karya-nya,karya-mu,karya-karyamu
serban	21	serban,serbanmu
elang	21	elang
rombong	21	rombongan,rombongannya
lapang	21	lapang,lapangan,lapangnya,lapangan-lapangan,melapangkan,kelapangan
salin	21	salinan,bersalin,disalin
kapak	21	kapak,kapaknya,kapak-kapaknya
gila	21	gila,kegilaannya,kegilaan,tergila-gila
dara	21	dara
cambuk	21	cambuk,mencambuk,cambukan,mencambuki,mencambukmu,dicambuki
negara	21	negara
aju	21	mengajukan,ajukan,ajukanlah
batin	21	batinku,batin,batinmu,batinnya
pesisir	20	pesisir-pesisir,pesisir,pesisirnya
silsilah	20	silsilah,silsilah-silsilah,bersilsilah
terampil	20	terampil,keterampilan
rebus	20	merebus,direbus,rebuslah,rebusan,merebusnya,rebus
pangku	20	pangkuan,pangkuannya,pangkuanmu,pangkuanku
jarak	20	jarak,jaraknya
karang	20	karang,karangan-karangan,karangan,dikarang
mantra	20	mantra,mantra-mantra,dimantrakan,mantramu,dimantrai
campak	20	dicampakkan,mencampakkan,dicampakkan-nya,campakkan,mencampakkanmu,tercampak
piring	20	piring,piring-piringnya,piringmu
wangi	20	wangi,wangi-wangian,wangimu
giling	20	menggiling,penggilingan,menggilingnya,gilingan,penggiling,digiling
pudar	20	memudar,pudar,sepudar-pudarnya
hadirat	20	hadirat,hadirat-nya,hadirat-mu,hadirat-ku
mungut	20	memungut,pemungut,memungutnya,pemungutan
warga	20	warga,warga-warga,kewargaan
muak	20	muak,memuakkan
gundul	20	gundul,menggundul,menggunduli,digunduli,gundulilah
sengaja	20	sengaja,disengaja
hasut	20	menghasut,hasutan,menghasutnya,menghasutmu,menghasut-ku
tawar	20	tawar,menawarkan,menawarkannya,tawarkan,ditawarkan
hangat	20	hangat,menghangatkan,dihangatkan,kehangatan
mazmur	20	bermazmur,bermazmurlah,pemazmur,mazmurku
getar	20	bergetar,menggetarkan,bergetarlah
landas	20	landasan,dilandaskan-nya
gegas	20	bergegas,bergegaslah
gempa	20	gempa
jebak	20	jebakan,terjebak,menjebak,dijebak
cabul	20	percabulan,cabul,dicabuli
seruling	19	seruling,serulingku
bapak	19	bapak,bapak-bapak
wabah	19	wabah
mudah	19	mudah,kemudahan
tampil	19	tampil,penampilannya,penampilanmu,penampilan
gunting	19	guntingan,menggunting,penggunting,pengguntingan,digunting,mengguntingi
tafsir	19	menafsirkannya,tafsirannya,menafsirkan,penafsiran,tafsiran,ditafsirkan
alih	19	beralih,alih,dialihkan,alih-alih,mengalihkannya
jemput	19	menjemput,jemputlah,menjemputnya
kendali	19	mengendalikan,pengendalian,terkendali,kendali,dikendalikan
erang	19	mengerang,mengeranglah,erangan,eranganku
mempelai	19	mempelai
ganggu	19	ganggu,mengganggu,terganggu,menggangguku,mengganggumu,mengganggunya
kurma	19	kurma
wakil	19	wakil,mewakili,wakilnya,perwakilan
rajawali	19	rajawali
ginjal	19	ginjal,ginjalku,ginjalnya
rela	19	rela,kerelaan,merelakan,kerelaanmu,relakanlah
ludah	19	meludahi,diludahi,meludah,meludahi-nya,ludahnya,ludahku
madam	19	memadamkan,pemadam-pemadam,memadamkannya,pemadam
betul	19	kebetulan,betul,betul-betul,membetulkan
upeti	19	upeti
tetes	19	meneteskan,tetesan,tetes-tetes,tetesan-tetesan,diteteskan,berteteskan
naung	19	naungan,naungannya,naunganmu,menaungimu,naunganku,bernaung
gempar	19	kegemparan,gempar,digemparkan
palai	19	mengepalai
kilau	19	berkilauan,berkilau,kilauan,berkilau-kilau,kilau,berkilau-kilauan
balok	19	balok,balok-balok,balok-baloknya
bakung	19	bakung
jasmani	19	jasmani,jasmaniku
belukar	18	belukar
acau	18	mengacaukan,pengacau,mengacau
liput	18	meliputi,meliputimu,diliputi,meliputinya,meliputiku
pisau	18	pisau
anting	18	anting-anting,beranting-anting
sewa	18	menyewa,menyewakan,disewa,menyewakannya,menyewamu,sewanya
berkas	18	berkas,berkas-berkas,berkasku,berkasmu,seberkas,berkas-berkasnya
mur	18	mur
bilah	18	belilah,sebilah
jajah	18	menjelajahi,jajahannya,dijelajahi,jajahan
gesa	18	tergesa-gesa,ketergesaanku
gelora	18	bergelora,gelora,gelora-gelora,geloranya
undur	18	undur,mengundurkan
kagum	18	mengagumkan,kagum,kekaguman,dikagumi
celah	18	celah-celah,celah,celah-celahmu
lingkup	18	melingkupi,melingkupinya,melingkupimu,melingkupiku
kijang	18	kijang,kijang-kijang
arwah	18	arwah,arwah-arwah
bakti	18	berbakti,bakti,berbaktilah,baktiku
gaul	18	bergaul,bergaullah
rintih	18	merintih,rintihan,rintihanku
geletak	18	tergeletak
ayam	18	ayam
peduli	18	memedulikan,peduli,pedulikanlah,pedulikah,memedulikannya
kelam	18	kelam,kekelaman,kelamnya
lebat	18	lebat
jamah	18	menjamah,menjamahnya,menjamahkan,menjamah-ku,jamah
naif	18	naif,kenaifanmu
banjir	17	banjir,membanjiri,dibanjiri
latih	17	terlatih,melatih,dilatih,berlatih,latihlah
peluk	17	memeluk,memeluknya,pelukanmu,memelukku
antar	17	mengantar,mengantarnya,mengantarkan,mengantarmu,mengantarkannya,antar
asuh	17	pengasuhnya,pengasuh,pengasuhmu,mengasuh,asuhannya,asuh
dewasa	17	dewasa,kedewasaan
jelang	17	menjelang
hunus	17	menghunus,terhunus,dihunusnya,menghunuskan,dihunus
kutu	17	kutukan,kutu
siram	17	penyiraman,menyiramkan,menyiram,menyirami,siramkanlah,menyiramnya
paman	17	paman,pamannya,pamanku,pamanmu
tingkat	17	tingkat,meningkatkan,bertingkat-tingkat,tingkat-tingkat
sabit	17	sabit,penyabit,penyabitan,menyabitnya,sabit-mu,sabit-nya
kursi	17	kursi,kursinya,kursi-kursi
pura	17	berpura-pura,pura-pura,berpura-puralah,kepura-puraan
kunci	17	kunci,terkunci,menguncinya,kuncilah,mengunci,kunci-kunci
lumpur	17	lumpur,berlumpur
dinar	17	dinar,sedinar
cakrawala	16	cakrawala
giring	16	menggiring,menggiringmu,digiring,penggiring,menggiringku
terik	16	terik
awin	16	mengawini,mengawininya,mengawinkan
tunggal	16	tunggal,tunggalmu,tunggalnya
tutul	16	bertutul,tutul
mekar	16	mekar,bermekaran
kendara	16	mengendarai,pengendara,mengendarainya,berkendara,pengendaranya
palu	16	palu,dipalunya,palu-palu
tuli	16	tuli
ilmu	16	ilmu
sukar	16	kesukaran,sukar
wujud	16	wujud,wujudnya,wujudkan,mewujudkannya
pekat	16	pekat,pekatnya
sikap	16	bersikaplah,bersikap,sikap,sikapnya
muntah	16	memuntahkan,muntahannya,memuntahkannya,muntahan,muntahlah,memuntahkanku
janggut	16	janggut,janggutnya,janggutmu,janggutku
lampu	16	lampu,lampu-lampunya,lampu-lampu,lampunya
bongkar	16	membongkar,membongkarnya,dibongkar,bongkarlah
pancar	16	memancar,memancarkan,pancaran,terpancar
hardik	16	menghardik,hardikan,hardikan-mu,hardikan-ku,hardikan-nya,menghardiknya
racun	16	racun,beracun,racunnya,meracuni
ancam	16	mengancam,ancaman,mengancamnya,ancaman-ancaman,terancam,diancam
condong	16	mencondongkan,condongkanlah,condong
gedung	16	gedung
ceracap	16	ceracap
mina	16	mina,minamu
buluh	16	buluh
tampar	16	menampar,menamparmu,menampar-nya,menamparnya,ditampar
didik	16	dididik,mendidik,didik
gudang	16	gudang,gudang-gudang
sejarah	16	sejarah
sumbang	16	sumbangan,menyumbangkan,menyumbang
rekan	16	rekan-rekan,rekan,rekan-rekannya
taung	16	menaungi
rata	16	rata,diratakan,meratakan,diratakan-nya,ratakanlah
congkak	16	congkak,kecongkakan,kecongkakannya
biak	15	biak
benang	15	benang
cegah	15	mencegah,mencegahnya,mencegahku,dicegah,mencegahmu,mencegah-nya
belerang	15	belerang
pelana	15	pelana,memelana,berpelana
gera	15	gera
katak	15	katak-katak,katak
rebana	15	rebana
sungut	15	bersungut-sungut,sungut-sungutmu,sungut-sungut
cakap	15	cakap,percakapannya,bercakap,bercakap-cakap,kecakapan,percakapan
tonjol	15	menonjol,menonjolkan,tonjolan
sandang	15	menyandang,sandanglah,menyandangkan
dendam	15	dendam,dendamnya,pendendam
tamu	15	tamu,tamu-tamu,tamunya,tamu-tamunya,tamu-ku
gerutu	15	menggerutu,gerutuan
himpun	15	menghimpun,berhimpun,perhimpunan,menghimpunmu,dihimpunkan
sempit	15	sempit,dipersempit,sempitlah
pagar	15	pagar,berpagar,berpagarkan,pagarnya,memagarinya,memagari
dukung	15	mendukung,dukungan,mendukungmu,pendukungnya,didukung,mendukungnya
pancing	15	memancing,memancing-ku,terpancing,memancingmu
jilat	15	menjilat,menjilati,menjilat-jilat
adat	15	adat
usak	15	perusak
ramah	15	ramah,keramahan,ramahnya
kesah	15	kesah,kesahku,pengesahan,pengesahan-nya
julang	15	menjulang
adu	15	mengadukan,mengadu,adukan,beradu,mengadulah,pengaduan
samar	15	menyamar,menyamarkan,menyamarlah,menyamarkannya,samar-samar
bagal	15	bagal,bagal-bagal,bagalnya
bentara	15	bentara,bentara-bentara
balut	15	membalut,dibalut,balutlah,membalutmu,balut
cengkeram	15	mencengkeram,cengkeraman,dicengkeram,mencengkeramku,mencengkerammu,mencengkeramnya
sekam	15	sekam,sekamnya
palem	15	palem,palemnya
lata	14	melata
bata	14	bata,bata-bata
kau	14	kau
kasar	14	kasar
lampau	14	melampaui,terlampau,lampau
pangkal	14	pangkal
cuma	14	cuma-cuma
bintik	14	berbintik-bintik,berbintik,bintik-bintik,bintik-bintiknya
badan	14	badan,badannya,badanku,badanmu
noda	14	noda,menodai,dinodai,menodaiku,bernoda
ulang	14	berulang,ulang,berulang-ulang,diulang,mengulanginya,mengulangi
tambun	14	tambun
teliti	14	teliti,meneliti
masalah	14	masalah,masalahnya,permasalahan,masalahmu
peti	14	peti,petikan
cair	14	cairan,cairannya,cair,mencairkan
lega	14	kelegaan,lega,melegakan,terlegakan
senja	14	senja
timah	14	timah,timahmu
hampa	14	hampa,kehampaan
selimut	14	selimut,menyelimutinya,menyelimutimu,selimutmu
zirah	14	zirah,zirahnya
tegar	14	tegar,menegarkan
hantu	14	hantu
bercak	14	bercak
demam	14	demam,demamnya
kejap	14	sekejap,sekejapan
lebur	14	peleburan,dilebur,melebur,lebur,meleburnya,meleburmu
dakwa	14	mendakwamu,mendakwa,pendakwaku,terdakwa,pendakwa,mendakwanya
buku	14	buku,buku-buku,buku-bukuku
fana	14	fana,fananya
beruang	14	beruang
penggal	14	memenggal,dipenggal,memenggalnya,penggal
amuk	14	mengamuk,amukan,mengamuklah
girang	14	kegirangan,bergirang,girang,segirang-girangnya
jurang	14	jurang,jurang-jurang
teladan	14	teladan,teladanku,meneladani
basah	13	basah,membasahi,dibasahi,membasahinya,membasahimu
sambar	13	menyambar,menyambar-nyambar
garap	13	penggarap,menggarap,digarap,penggarap-penggarap,menggarapnya
surut	13	surut,menyurutkan
tampung	13	menampung,penampungan-penampungan,penampungan
tekukur	13	tekukur
sungkur	13	tersungkur
perkosa	13	memerkosa,memerkosanya,diperkosa,memerkosaku
kurus	13	kurus,kekurusanku,kekurusan
ungkap	13	mengungkapkan,diungkapkan,diungkap,mengungkapkannya,mengungkapkan-nya
singkat	13	singkat,mempersingkat,singkatnya
cerdik	13	cerdik,kecerdikan
gaib	13	gaib
lalat	13	lalat,lalat-lalat
tungku	13	tungku
kilang	13	kilangan
lilit	13	dililit,melilitnya,lilitkanlah,meliliti,melilit,melilitkan
asli	13	asli,keaslian,aslinya
sisih	13	menyisihkan,sisihkanlah,disisihkan,sisihkan,menyisihkannya
bengkak	13	bengkak,membengkak,pembengkakan
induk	13	induknya,induk
lumba-lumba	13	lumba-lumba
bingkai	13	bingkai,bingkainya
persegi	13	persegi
tumbuk	13	tumbuk,menumbuk,ditumbuk,menumbuknya
kudis	13	kudis
saudari	13	saudari,saudarinya,saudariku,saudarimu
ken	13	diperkenan,dikenan,perkenan,perkenan-nya
kobar	13	berkobar,kobaran,berkobar-kobar
puing	13	puing,puing-puing,puing-puingnya
ayun	13	mengayunkan,berayun-ayun,mengayun-ayunkan,diayunkan
kapur	13	kapur
singgung	13	menyinggung,tersinggung
paku	13	paku,paku-paku,memaku,dipakukan,memakukan,paku-pakunya
tembus	13	menembus,tembus,ditembusnya,menembusnya
sergap	13	penyergapan,menyergap,menyergapmu
sampah	13	sampah
letih	13	letih
rotan	13	rotan,rotannya,rotan-nya
sejati	13	sejati,sejatiku
gading	13	gading
pipi	13	pipimu,pipinya,pipi,pipiku
tepuk	13	bertepuk,menepuk,tepukkanlah
deras	13	deras,menderaskan
soal	13	persoalan,soal,persoalanku,bersoal,persoalan-persoalan
asa	13	terasa,perasaan
deru	13	deru,menderu
dur	13	berduri
tampi	13	menampi,penampi,ditampi,tampi
neraka	13	neraka
sedekah	13	sedekah,sedekahmu,sedekah-sedekahmu
kokok	13	berkokok
ganda	12	ganda
akibat	12	akibat,mengakibatkan
obor	12	obor,obor-obor
berangan	12	berseberangan,berangan
sukat	12	sukat,sesukat,sukatan
kelak	12	kelak
tradisi	12	tradisi,tradisimu,tradisi-tradisi
kampung	12	perkampungan,kampung,kampung-kampung
remeh	12	meremehkan,remeh,remehkan
paut	12	berpaut,terpaut,pautnya
rawa	12	rawa,rawa-rawa,berperawakan
tipis	12	tipis
singsing	12	menyingsing,tersingsing
hambur	12	hamburkanlah,menghamburkan,menghamburkannya,berhamburan,dihamburkan,hamburkan
bisul	12	bisul,bisul-bisul
tata	12	menata,menatanya,tatakan,tertata,ditata,menatakan
tembikar	12	tembikar,tembikar-tembikar,tembikar-tembikarnya
buruh	12	buruh,buruh-buruh
mesum	12	kemesuman,mesum,kemesumanmu
kerabat	12	kerabat,kerabatmu,kerabatnya
nazir	12	nazir,kenaziran,nazir-nazir
contoh	12	contoh,contohlah
selenggara	12	menyelenggarakan,penyelenggaraan,diselenggarakan
patut	12	patut,sepatutnya,sepatutnyalah
lumbung	12	lumbung,lumbung-lumbungmu,lumbung-lumbung,lumbung-lumbungnya,lumbungku,lumbung-nya
ragu	12	ragu-ragu,ragu,keraguan,diragukan
tingkah	12	tingkah
hanyut	12	menghanyutkan,hanyut,menghanyutkanku,dihanyutkan,menghanyutkannya,menghanyutkanmu
tumbang	12	tumbang,tumbangkan,menumbangkan
kesal	12	kesal,kekesalannya,mengesalkan,kekesalan
bisik	12	bisikan,berbisik-bisik,berbisik,bisikannya,dibisikkan,bisikkan
olok	12	mengolok-olok,mengolok-olokmu,diolok-olok,olok-olok,olok-olokan
deret	12	deret,deretan
durhaka	12	durhaka,kedurhakaan,kedurhakaanmu
mutiara	12	mutiara,mutiaramu
bantah	12	perbantahan,bantahan,membantahnya
hamil	12	hamil,kehamilan
raung	12	meraung,raunganku,raungan
ombak	12	ombak,ombaknya,berombak,ombak-mu,ombak-ombak
asai	12	dikuasai
pingsan	12	pingsan
guru	12	guru-guru,gurunya,guru-guruku,menggurui
muslihat	12	muslihat
gantang	12	gantang
kasur	12	kasurmu,kasur,kasurnya
kabut	11	kabut,kabut-kabut
krisopras	11	krisopras
licik	11	licik
gagak	11	gagak
paruh	11	separuh,paruhnya,separuhnya
bundar	11	bundar,bundaran
haid	11	haid,haidnya
licin	11	licin,kelicinan
kurung	11	dikurung,kurung,terkurung,kurunglah,kurungan
incar	11	mengincar
acung	11	mengacungkan,teracung,mengacungkannya
hantam	11	menghantam,hantaman,menghantamnya,menghantamku,menghantamkan,terhantam
tadah	11	menadahkan,menadah,tadah
takar	11	takar,takaran,menakarnya,takaranmu,menakar,ditakar
ulat	11	ulat,berulat,ulat-ulat
tunang	11	bertunangan,tunangannya,menunangkan
rangkai	11	rangkaian,merangkai
belanga	11	belanga,belanga-belanga,belanga-belanganya
per	11	per
mamah	11	memamah
botak	11	botak,botaknya
terkam	11	menerkam,diterkam,diterkamnya
pria	11	pria
alangkah	11	alangkah
tebing	11	tebing,tebing-tebing
usang	11	usang
kalajengking	11	kalajengking,kalajengking-kalajengking
gersang	11	gersang,kegersangan
telur	11	telur-telur,telur,telur-telurnya,telurnya,bertelur
lesu	11	lesu
borok	11	borok-borok,borok,borokmu,boroknya
lengkung	11	melengkung,melengkungkan,dilengkungkan
onak	11	onak,onaknya
alur	11	alur,alur-alur,alur-alurnya
nyaman	11	nyaman,kenyamanan
timpang	11	timpang
ramai	11	keramaian,ramai,ramainya
lentur	11	melenturkan,dilenturkan
hasrat	11	hasrat,hasratnya,hasratku,berhasrat
kor	11	kor
geleng	11	menggeleng-gelengkan,menggelengkan-gelengkan,gelengan,menggelengkan
kekang	11	kekang,kekang-ku,kekangan
tegas	11	tegas,menegaskan,tegaskan,penegasan
ngengat	11	ngengat
bebal	11	bebal,kebebalan
isyarat	11	isyarat,berisyarat
asam	11	asam
sifat	11	sifat,bersifat,sifat-sifat,sifatmu,sifat-nya
khotbah	11	berkhotbah,khotbah
agama	11	agama,agamamu,keagamaan
ingkar	10	mengingkari,ingkar,diingkari
inap	10	menginap,penginapan,menginaplah,penginapannya
sapih	10	disapih,menyapihnya,menyapih
raba	10	meraba-raba,merabaku,merabamu,merabanya,meraba
tampan	10	tampan,ketampanannya,tampannya
tangkai	10	tangkai,tangkai-tangkainya,tangkai-tangkai,tangkainya
anjak	10	beranjak
elok	10	elok
kelah	10	berkelahi
kasut	10	kasut,kasutmu,kasut-ku,kasut-kasut,kasutnya
erat	10	erat,mengerat,erat-erat,pengerat
sayur	10	sayur,sayuran,sayur-sayuran
buli-buli	10	buli-buli
jalin	10	dijalin,jalin,menjalin,menjalinnya,jalinan,terjalin
bekas	10	bekas,bekas-bekasnya
gerobak	10	gerobak,gerobak-gerobak
gendong	10	menggendong,digendong,menggendongmu
sekaligus	10	sekaligus
giat	10	giat
kalung	10	kalung,kalungkanlah,dikalungi,dikalungkan
perabot	10	perabotan,perabotannya,perabot
gang	10	berpeganglah,gang,berpegangan
rahang	10	rahang,rahangnya,rahang-rahangmu,rahangmu
goyang	10	bergoyang,bergoyang-goyang,goyang,digoyang
jenguk	10	menjenguk,menjengukmu,menjenguknya,jenguklah
ketul	10	ketul,seketul
umban	10	umban,pengumban,mengumban,diumbannya,diumban-nya
kalaupun	10	kalaupun
tarung	10	bertarung,petarung,pertarungan,pertarungannya
sarung	10	sarungnya,sarung
kismis	10	kismis
pribadi	10	pribadi,pribadiku,pribadinya
dandan	10	mendandani,mendandanimu,didandani,berdandan
pedih	10	kepedihan,pedih
pasar	10	pasar,pasarmu,pasar-pasarmu
sibuk	10	sibuk,menyibukkan,menyibukkannya
kastel	10	kastel
pendek	10	pendek,diperpendek,memperpendek,dipendekkan
sendeng	10	menyendengkan,sendengkan,sendengkanlah
duga	10	duga,terduga,menduga,diduga-duga,diduga,menduganya
puting	10	puting,putingmu
rahmat	10	rahmat,rahmat-nya
kolong	9	kolong
mustahil	9	mustahil
medan	9	medan
lezat	9	lezat
badam	9	badam
tenaga	9	tenaga,tenaganya,bertenaga,tenagaku,tenagamu
usul	9	usulan,usul,usulnya,usulmu,mengusulkan
utuh	9	seutuhnya,utuh
tabib	9	tabib,tabib-tabib
susur	9	menyusuri
terentang	9	terentang
salur	9	saluran,saluran-saluran
matang	9	matang,mematangkan
jantung	9	jantung,jantungnya
puyuh	9	puyuh,puyuh-mu
iras	9	seiras
kancing	9	pengancing,kancing
sekop	9	sekop-sekop,sekop,sekop-sekopnya
jengkal	9	sejengkal,jengkal
koyak	9	terkoyak-koyak,koyakan,koyak,dikoyakkan
umbai	9	umbai
gosok	9	digosok,menggosok-gosoknya
lalap	9	melalap,melalapmu,dilalap
sisik	9	bersisik,sisik-sisikmu,sisik-sisik
cemara	9	cemara
sah	9	sah,disahkan
neraca	9	neraca
rawat	9	merawat,merawatnya,rawatlah
aroma	9	aroma,beraroma,aromanya
lalai	9	melalaikan,kelalaian,lalai
putra	9	putra,putra-putra
gigit	9	menggigit,digigit,menggigitmu,menggigitkan
setinggi	9	setinggi
timpal	9	setimpal
nila	9	bernilai,menilainya,bernilainya,senilai,menilai-nya
jepit	9	terjepit,penjepit-penjepitnya,penjepit-penjepit,penjepit
kini	9	kini
hulu	9	hulu
nyenyak	9	nyenyak
beliung	9	beliung,beliungnya
ketopong	9	ketopong,ketopongmu
belot	9	membelot,pembelot
mewah	9	kemewahan,mewah
amsal	9	amsal,amsal-amsal
jajar	9	jajar,berjajar,jajaran
cengang	9	tercengang,tercenganglah
tumpuk	9	bertumpuk-tumpuk,tumpuklah,menumpuk,bertumpuk
bual	9	pembual,membual,bualanmu,bualan-bualannya
sempoyongan	9	sempoyongan
manfaat	9	manfaat,bermanfaat
kertak	9	kertak,mengertakkan
emis	9	mengemis,pengemis
lalang	9	lalang,lalang-lalang
labuh	9	pelabuhan,berlabuh,melabuhkan
kebas	9	kebaskanlah,mengebaskan,dikebaskan,kebaskan
dayung	9	mendayung,dayung,pendayungmu,dayung-dayungmu
puja	9	memuja,memujanya,pemujaan,dipuja
bimbang	9	bimbang,kebimbangan
cangkir	9	cangkir,cangkirnya,secangkir
karat	9	karatnya,karat,berkarat
rusuh	9	kerusuhan
lahiriah	9	lahiriah,lahiriahnya
tumit	8	tumitnya,tumit
raksasa	8	raksasa,raksasa-raksasa
jelajah	8	jelajahilah,menjelajah,jelajahi,penjelajah
dadih	8	dadih
pundak	8	pundak,pundakmu,pundaknya,pundakku
jenazah	8	jenazah
bidang	8	sebidang,bidang
palung	8	palungan,palungan-palungan
cur	8	mencurinya,pencurinya,mencuri-nya,dicurinya
pincang	8	pincang
sih	8	bersihkanlah,bersihkan
bidan	8	bidan,bidan-bidan
